"","Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"70","SAF5ZEYN","journalArticle",2016,"Caffrey, Jane M.; Hollibaugh, James T.; Mortazavi, Behzad","Living oysters and their shells as sites of nitrification and denitrification","Marine Pollution Bulletin","","0025-326X","10.1016/j.marpolbul.2016.08.038",NA,"Oysters provide a critical habitat, are a food resource for higher trophic levels and support important commercial fisheries throughout the world. Oyster reefs can improve water quality by removing phytoplankton. While sediment denitrification may be enhanced adjacent to oyster reefs, little is known about nitrification and denitrification associated with living oysters and their shells. We measured nitrification and denitrification in living oysters (Crassostrea virginica and Crassostrea gigas) and empty oyster shells. Nitrification was similar between live oysters and empty oyster shells, however, denitrification was enhanced significantly on living oysters compared to shells. This is the first demonstration of nitrification and denitrification associated with living oysters and their shells. Our data suggest that loss of historic oyster reefs has likely affected the resilience of estuaries to eutrophication. The additional benefit of oyster mediated denitrification should be considered in restoration of oyster reefs as a tool for managing eutrophication. (C) 2016 Elsevier Ltd. All rights reserved.","11/15/16","3/25/19 20:55","3/25/19 20:55",NA,"86-90",NA,"2-Jan","112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000386188900020",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","VTLZL3KY","journalArticle",2016,"Colden, Allison M.; Fall, Kelsey A.; Cartwright, Grace M.; Friedrichs, Carl T.","Sediment Suspension and Deposition Across Restored Oyster Reefs of Varying Orientation to Flow: Implications for Restoration","Estuaries and Coasts","","1559-2723","10.1007/s12237-016-0096-y",NA,"The eastern oyster, Crassostrea virginica, is a prominent ecosystem engineer, whose reefs exhibit strikingly consistent morphologies at multiple spatial scales throughout its North American range. These distinct morphologies are thought to form by interactions of nascent reef structures with hydrodynamics. We carried out two field studies to determine if historical reef configurations applied in a restoration context would improve reef persistence and restoration outcomes. We collected seabed and water column observations across constructed reefs of three orientations representative of those found historically throughout the oyster's range: parallel or perpendicular to tidal currents or circular. Areas adjacent to reefs were sites of fine sediment trapping, with lower flow velocities, evidence of particle settling, and more fine sediments on the seabed relative to off-reef reference sites. The water column above the reef crest exhibited higher acoustic backscatter, higher flow velocities, and larger particles in suspension, consistent with local erosion of flocculated fine sediment from the reef crest. Perpendicular reefs produced conditions that were more conducive to reef persistence and improved oyster performance, including high flow velocities and enhanced resuspension of sediments from the reef, compared to parallel or circular reefs. Particle trapping in areas between reefs has the potential to inhibit reef growth between existing reef structures, providing support for hypotheses of landscape-scale reef pattern formation. Oyster reef restoration efforts can benefit from this improved understanding of biophysical interactions arising from reef orientation that contribute to sediment dynamics on constructed oyster reefs.","2016-09","3/25/19 20:55","3/25/19 20:55",NA,"1435-1448",NA,"5","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000380268400010",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","X88EQTAD","journalArticle",2016,"Frederick, Peter; Vitale, Nick; Pine, Bill; Seavey, Jennifer; Sturmer, Leslie","REVERSING A RAPID DECLINE IN OYSTER REEFS: EFFECTS OF DURABLE SUBSTRATE","Journal of Shellfish Research","","0730-8000","10.2983/035.035.0210",NA,"Offshore oyster reefs in the Big Bend Coast of Florida have declined by 88% during the last 30 y, with the most likely mechanism being repeated die-offs due to predation and disease during high-salinity periods, driven by episodic and increasing periods of reduced freshwater input to estuaries. These die-off events have led to a conversion from shell to sandbar substrate and rapid loss of elevation (ca 8 cm/y). This process appears to be nonreversible, because oyster spat are unable to colonize sandy substrate. It is hypothesized that the addition of durable hard substrate would make reefs more resilient to periodic declines in freshwater flow by providing a persistent settlement site for extant larvae. This article reports a test of the assumption that oyster populations on these reefs are limited by substrate, and documents key effects on oysters, elevation, and avian usage associated with the addition of substrate. Durable substrate was added in the form of limerock cobbles and recycled clam Mercenaria mercenaria (Linnaeus, 1758) aquaculture bags filled with cultch, live oysters, and associated fauna to eight paired treatment and control sites spaced along a highly degraded offshore reef chain. Elevation on treatment reefs increased postconstruction by an average of 16 cm. Mean oyster density on treatment sites increased by 2.653x on rock, 14.53x on clam bags, and 9.23x overall compared with control sites. Recycled clam bags contributed approximately 25% of the surface area on treatment reefs, but accounted for 52% of the oysters observed. Oyster densities on treatment sites were between 893 and 1253 those measured at a larger sample of nearby natural reefs, and exceeded the 89th percentile of reported densities at natural and restored reefs in the Gulf of Mexico. Total bird use was higher on treatment sites, but when controlled for elevation, all species but double-crested cormorants [Phalacrocorax auritus (Lesson, 1831)] and bald eagles [Haliaeetus leucocephalus (Linnaeus, 1766)] preferred control (sand bar) sites. These results indicate that (1) oyster recruitment can be strongly limited by available, durable substrate, especially in high-energy environments; (2) aquaculture byproduct materials can play a significant role in the process of restoration; and (3) restoration of oyster reefs and other living shorelines may have impacts on avian community composition. Future research should be aimed at understanding whether durable substrate can also confer longer term resilience to oyster reef communities.","2016-08","3/25/19 20:55","3/25/19 20:55",NA,"359-367",NA,"2","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000383798600010",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","WR3JHPGX","journalArticle",2016,"Granek, Elise F.; Conn, Kathleen E.; Nilsen, Elena B.; Pillsbury, Lori; Strecker, Angela L.; Rumrill, Steve S.; Fish, William","Spatial and temporal variability of contaminants within estuarine sediments and native Olympia oysters: A contrast between a developed and an undeveloped estuary","Science of the Total Environment","","0048-9697","10.1016/j.scitotenv.2016.03.043",NA,"Chemical contaminants can be introduced into estuarine and marine ecosystems from a variety of sources including wastewater, agriculture and forestry practices, point and non-point discharges, runoff from industrial, municipal, and urban lands, accidental spills, and atmospheric deposition. The diversity of potential sources contributes to the likelihood of contaminated marine waters and sediments and increases the probability of uptake by marine organisms. Despite widespread recognition of direct and indirect pathways for contaminant deposition and organismal exposure in coastal systems, spatial and temporal variability in contaminant composition, deposition, and uptake patterns are still poorly known. We investigated these patterns for a suite of persistent legacy contaminants including polychlorinated biphenyls (PCBs) and polybrominated diphenyl ethers (PBDEs) and chemicals of emerging concern including pharmaceuticals within two Oregon coastal estuaries (Coos and Netarts Bays). In the more urbanized Coos Bay, native Olympia oyster (Ostrea lurida) tissue had approximately twice the number of PCB congeners at over seven times the total concentration, yet fewer PBDEs at one-tenth the concentration as compared to the more rural Netarts Bay. Different pharmaceutical suites were detected during each sampling season. Variability in contaminant types and concentrations across seasons and between species and media (organisms versus sediment) indicates the limitation of using indicator species and/or sampling annually to determine contaminant loads at a site or for specific species. The results indicate the prevalence of legacy contaminants and CECs in relatively undeveloped coastal environments highlighting the need to improve policy and management actions to reduce contaminant releases into estuarine and marine waters and to deal with legacy compounds that remain long after prohibition of use. Our results point to the need for better understanding of the ecological and human health risks of exposure to the diverse cocktail of pollutants and harmful compounds that will continue to leach from estuarine sediments over time. (C) 2016 Elsevier B.V. All rights reserved.","7/1/16","3/25/19 20:55","3/25/19 20:55",NA,"869-879",NA,"","557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000375136200089",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","TUC6AIKX","journalArticle",2016,"Rick, Torben C.; Reeder-Myers, Leslie A.; Hofman, Courtney A.; Breitburg, Denise; Lockwood, Rowan; Henkes, Gregory; Kellogg, Lisa; Lowery, Darrin; Luckenbach, Mark W.; Mann, Roger; Ogburn, Matthew B.; Southworth, Melissa; Wah, John; Wesson, James; Hines, Anson H.","Millennial-scale sustainability of the Chesapeake Bay Native American oyster fishery","Proceedings of the National Academy of Sciences of the United States of America","","0027-8424","10.1073/pnas.1600019113",NA,"Estuaries around the world are in a state of decline following decades or more of overfishing, pollution, and climate change. Oysters (Ostreidae), ecosystem engineers in many estuaries, influence water quality, construct habitat, and provide food for humans and wildlife. In North America's Chesapeake Bay, once-thriving eastern oyster (Crassostrea virginica) populations have declined dramatically, making their restoration and conservation extremely challenging. Here we present data on oyster size and human harvest from Chesapeake Bay archaeological sites spanning similar to 3,500 y of Native American, colonial, and historical occupation. We compare oysters from archaeological sites with Pleistocene oyster reefs that existed before human harvest, modern oyster reefs, and other records of human oyster harvest from around the world. Native American fisheries were focused on nearshore oysters and were likely harvested at a rate that was sustainable over centuries to millennia, despite changing Holocene climatic conditions and sea-level rise. These data document resilience in oyster populations under long-term Native American harvest, sea-level rise, and climate change; provide context for managing modern oyster fisheries in the Chesapeake Bay and elsewhere around the world; and demonstrate an interdisciplinary approach that can be applied broadly to other fisheries.","6/7/16","3/25/19 20:55","3/25/19 20:55",NA,"6568-6573",NA,"23","113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000377155400060",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","PWTQSS8E","journalArticle",2016,"Moore, James D.; Marshman, Blythe C.; Obernolte, Rena; Abbott, Robert","Sexual development and symbionts of native Olympia oysters Ostrea lurida naturally settled on cultch deployed in San Francisco Bay, California","California Fish and Game","","0008-1078","",NA,"Attempts to restore depleted oyster populations are taking place worldwide. The design of effective restoration programs can benefit significantly from knowledge of basic biological processes such as ontogenetic and seasonal reproductive patterns and the presence of potential agents of disease. In June 2007 we deployed oyster shell cultch in a series of mounds in San Francisco Bay, California, USA. In monthly sampling, sixty of the largest oysters recruited onto the cultch were examined histologically to track the reproductive development of the initial settlers. Symbiont presence was also recorded. Sexual development was already occurring in August 2007, 56 days after cultch deployment, with immature males comprising 18% of the sample. Mature sperm and oocytes were observed in September 2007, 92 days following cultch deployment. Brooded larvae were observed in October-November 2007 and April-June 2008, indicating a relatively long reproductive season and confirming that oysters that settle in late spring can reproduce as females by autumn. These results suggest the capacity for rapid population expansion when suitable habitat is available. The oysters were minimally affected by disease, in contrast to the native oyster (Crassostrea virginica) of the US Atlantic and Gulf coasts.","2016","3/25/19 20:55","3/25/19 20:55",NA,"100-118",NA,"3","102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000398218100003",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","AZFSV9L7","journalArticle",2016,"Puckett, B. J.; Eggleston, D. B.","Metapopulation dynamics guide marine reserve design: importance of connectivity, demographics, and stock enhancement","Ecosphere","","2150-8925","10.1002/ecs2.1322",NA,"The concepts of metapopulation persistence and source-sink dynamics are central and often untested tenets of marine reserve networks. Effective application of these concepts to marine reserves is limited by data on demographic rates within reserves and larval connectivity among reserves. Using a network of reserves established to restore eastern oyster (Crassostrea virginica) in Pamlico Sound, North Carolina, USA as our model system, we integrated empirically based demographic rates and regional hydrodynamic-based connectivity estimates within a metapopulation model to (1) evaluate the potential for the reserve network to function as a self-persistent oyster metapopulation, (2) determine the relative importance of demographics vs. connectivity on reserve source-sink dynamics, (3) assess the efficacy of stock enhancement in promoting metapopulation persistence, and (4) evaluate whether application of a Few Large or Several Small reserves-a modification of the Single Large or Several Small concept-promoted greater metapopulation retention of larvae within the reserve network (i.e., local larval retention within reserves + larval connectivity among reserves). The reserve network failed to function as a self-persistent metapopulation, despite exceptional demographic rates within reserves. When considering only larval supply from reserves, local retention and connectivity were insufficient to provide annual replacement (>=similar to 0.25 recruits per adult). Accordingly, reserves contributed to the metapopulation primarily via production, not dispersal, of larvae and reserve source-sink dynamics were influenced more by demographics within reserves, particularly adult growth and survival, than larval connectivity among reserves. Addressing recruitment limitation via stock enhancement was not effective at augmenting projected metapopulation declines. Several small reserves initially promoted greater metapopulation retention of larvae than a few large reserves, however, as the number or area of reserves increased, metapopulation retention was equivalent among designs, suggesting that Few Large and Several Small reserves may be the best network design. Marine reserves can be an effective restoration tool for improving demographic rates within reserve boundaries, but designation of multiple reserves does not guarantee a functional reserve network metapopulation. Both demographics and larval connectivity are important considerations to successful application of metapopulation concepts to the design of reserve networks.","2016-06","3/25/19 20:55","3/25/19 20:55",NA,"e01322",NA,"6","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000378523100012",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","27F4XE3R","journalArticle",2016,"Hanley, Torrance C.; Hughes, A. Randall; Williams, Bethany; Garland, Hanna; Kimbro, David L.","Effects of intraspecific diversity on survivorship, growth, and recruitment of the eastern oyster across sites","Ecology","","Dec-58","10.1890/15-1710.1",NA,"Intraspecific diversity, particularly of foundation species, can significantly affect population, community, and ecosystem processes. Examining how genetic diversity relates to demographic traits provides a key mechanistic link from genotypic and phenotypic variation of taxa with complex life histories to their population dynamics. We conducted a field experiment to assess how two metrics of intraspecific diversity (cohort diversity, the number of independent juvenile cohorts created from different adult source populations, and genetic relatedness, genetic similarity among individuals within and across cohorts) affect the survivorship, growth, and recruitment of the foundation species Crassostrea virginica. To assess the effects of both cohort diversity and genetic relatedness on oyster demographic traits under different environmental conditions, we manipulated juvenile oyster diversity and predator exposure (presence/absence of a cage) at two sites differing in resource availability and predation intensity. Differences in predation pressure between sites over-whelmingly determined post-settlement survivorship of oysters. However, in the absence of predation (i.e., cage treatment), one or both metrics of intraspecific diversity, in addition to site, influenced long-term survivorship, growth, and recruitment. While both cohort diversity and genetic relatedness were negatively associated with long-term survivorship, genetic relatedness alone showed a positive association with growth and cohort diversity alone showed a positive association with recruitment. Thus, our results demonstrate that in the absence of predation, intraspecific diversity can affect multiple demographic traits of a foundation species, but the relative importance of these effects depends on the environmental context. Moreover, the magnitude and direction of these effects vary depending on the diversity metric, cohort diversity or genetic relatedness, suggesting that although they are inversely related in this system, each captures sufficiently different components of intraspecific diversity. Given the global loss of oyster reef habitat and rapid decline in oyster population size, our results are particularly relevant to management and restoration. In addition, aquaculture, which commonly excludes predators during early life history stages, may benefit from incorporation of oyster cohort diversity into standard practice.","2016-06","3/25/19 20:55","3/25/19 20:55",NA,"1518-1529",NA,"6","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000377219900015",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","5FM2IUDM","journalArticle",2016,"Sharma, Shailesh; Goff, Joshua; Moody, Ryan M.; Byron, Dorothy; Heck, Kenneth L.; Powers, Sean P.; Ferraro, Carl; Cebrian, Just","Do restored oyster reefs benefit seagrasses? An experimental study in the Northern Gulf of Mexico","Restoration Ecology","","1061-2971","10.1111/rec.12329",NA,"Oyster reefs and seagrass beds are being lost worldwide at alarming rates. These habitats provide many services to humankind and, thus, much effort has been dedicated to their restoration. Here, we examine the efficacy of created oyster reefs at enhancing seagrass beds through the amelioration of hydrographic conditions and water quality. We carried out a field experiment in the Northern Gulf of Mexico where we compared areas shoreward of created reefs with adjacent reef-free areas over several years using a before-after control-impact (BACI) design. The reefs were built with oyster shell, measured 65 m, and were placed at circa 100 m from the shoreline to ensure subtidal conditions and enhance oyster recruitment. The BACI results showed few and disparate effects of the reefs, even when distance from the reef was factored in. However, we found a temporal increase in seagrass cover throughout all the experimental area (i.e. including both reef and control plots) following reef deployment. Interestingly, further analysis with satellite imagery showed the experimental area had higher seagrass cover 5 years after reef deployment than it did before reef deployment, but such increase was not observed for nearby areas. In concert, the results suggest ""shadow"" effects for the reefs examined, where positive effects on seagrass beds extend beyond the area directly shoreward from the reef. Oyster reef restoration may have positive impacts on shallow seagrass beds in turbid, high-energy systems; however, more work on the extent and mechanisms for this interaction is needed.","2016-05","3/25/19 20:55","3/25/19 20:55",NA,"306-313",NA,"3","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000383716800004",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","K2C44TQW","journalArticle",2016,"Sunila, Inke; Kenyon, Hillary; Rivara, Karen; Blacker, Kate; Getchis, Tessa","RESTOCKING NATURAL BEDS WITH REMOTE-SET DISEASE-RESISTANT OYSTERS IN CONNECTICUT: A FIELD TRIAL","Journal of Shellfish Research","","0730-8000","10.2983/035.035.0113",NA,"Oyster production in Connecticut historically has had large fluctuations due to two major factors: disease epizootics caused by a protozoan parasite multinucleate sphere X (Haplosporidium nelsoni), and long periods without successful natural sets. A field trial was performed to investigate whether the remote set of oysters can be used to restock natural beds during mortalities caused by disease epizootics and lack of recruitment due to periods without sets. Disease-resistant oysters were remote set in a hatchery and placed either in or without biodegradable nets on a natural bed. Aged, clean cultch was used as the control, and the growth, mortality, predation, fouling, and prevalence of disease were monitored for two growing seasons. The oysters grew to market size (3 inches, 76.2 mm) in 15 mo. Predation, due mainly to Atlantic oyster drills Urosalpinx cinerea, and overgrowth of oysters caused a mortality of 72% in the oyster seed during the first growing season. More abundant wild oysters set but fewer fouling organisms landed on the remote-set shells than on the clean cultch. To evaluate the effect of siltation on mortality, the oysters were left on the natural bed instead of being transplanted to growing areas, as is standardly done in commercial shellfishing operations. During the second growing period, siltation caused additional mortality until only 1.5% of the oysters deployed were alive. The method of restocking natural beds in Connecticut with remote-set oyster seed for use by the oyster industry looks promising due to the fast growth of the oyster seed. This experiment also demonstrates the challenges presented by nonharvest oyster restoration activities due to significant siltation-associated mortality.","2016-04","3/25/19 20:55","3/25/19 20:55",NA,"115-125",NA,"1","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000376743800013",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","KGKZED5Y","journalArticle",2016,"Ermgassen, Philine S. E. zu; Grabowski, Jonathan H.; Gair, Jonathan R.; Powers, Sean P.","Quantifying fish and mobile invertebrate production from a threatened nursery habitat","Journal of Applied Ecology","","0021-8901","10.1111/1365-2664.12576",NA,"Quantification of ecosystem services is increasingly valuable for conservation and restoration decision-making. Structured habitats serve as nursery grounds by enhancing juvenile fish and mobile crustacean survival and abundance. This service is challenging to quantify due to ontogenetic shifts in habitat use by many species. We reviewed available literature on the increased abundance of juvenile fish and mobile crustaceans in a key nursery habitat - Crassostrea virginica reefs in the USA. We modelled the growth and mortality of the enhanced species using three different natural mortality (M) estimates to provide estimates of the gross and net lifetime production and uncertainty that can be attributed to the habitat. Recruitment of nineteen and twelve species were found to be enhanced by the addition of C.virginica reefs to previously unstructured habitat in the Gulf of Mexico and the South Atlantic and Mid-Atlantic USA, respectively. This increased recruitment is estimated to result in a mean lifetime enhancement in production of 397115 (1SD) gm(-2)year(-1) in the Gulf of Mexico and 28156gm(-2)year(-1) in the South Atlantic and Mid-Atlantic. The two regions differed with regard to the identity of the enhanced species and their degree of augmentation. Thus, our results highlight the inadequacy of applying regional estimates of ecosystem services to global scales. Furthermore, estimates of total enhancement varied by up to a factor of 28 across the three methods of M estimation. Our estimates are quantitative predictions of the ecological benefits derived from the restoration or conservation of a threatened habitat, and advance the field of restoration science beyond qualitative statements that just predict direction of benefit (e.g. increased or decreased). Quantification of the uncertainty in the production estimates further increases their utility for decision-makers.Synthesis and applications. Our results can be applied to the restoration or conservation of nursery habitats where habitat is limiting the recruitment of fish species. Quantitative estimates of fisheries productivity enhancement by habitats can be used by managers to determine the expected return on investment in restoration activities, provide testable predictions for monitoring programs and communicate the value of restoring or conserving habitat. Our results can be applied to the restoration or conservation of nursery habitats where habitat is limiting the recruitment of fish species. Quantitative estimates of fisheries productivity enhancement by habitats can be used by managers to determine the expected return on investment in restoration activities, provide testable predictions for monitoring programs and communicate the value of restoring or conserving habitat.","2016-04","3/25/19 20:55","3/25/19 20:55",NA,"596-606",NA,"2","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000370959100032",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","7JU84XNB","journalArticle",2016,"Steppe, C. N.; Fredriksson, D. W.; Wallendorf, L.; Nikolov, M.; Mayer, R.","Direct setting of Crassostrea virginica larvae in a tidal tributary: applications for shellfish restoration and aquaculture","Marine Ecology Progress Series","","0171-8630","10.3354/meps11604",NA,"Recent efforts to restore eastern oyster Crassostrea virginica populations in Chesapeake Bay have targeted regions where low larval supply limits recruitment. A common practice in areas of minimal spat set incorporates remote setting, a method of setting hatchery-reared larvae in tanks, and then transporting them to the field. Although remote setting is effective, inefficiencies exist. Repeated shell handling, spat mortality during transport, and decreased cultch supply suggest that other restoration methods merit consideration. We present the results of the first known field test of directly seeding a submerged oyster reef with larvae and setting an additional cohort on the reef the following year. We surrounded a 65 m(2) reef located in 2.5 m of water with a flexible enclosure and added 2.3 x 10(6) larvae. Larvae were allowed 3 d to set on either clean or fouled shell valves, after which we removed the enclosure. Setting efficiencies in the enclosure (spat produced per larvae introduced), were 26 and 7% for clean and fouled shell, respectively, in 2012, and 10 and 16% in 2013. These are comparable to published remote setting efficiencies, and were significantly higher than in our representative shoreside tank. Spat densities on site 1 mo post-set (median = 189 spat m(-2)) and the following spring (115 juveniles m(-2)) met best practice restoration metrics. Larvae were re-set on the reef in 2013, but in lower densities than 2012, supplementing the reef with 23 spat m(-2). In areas of minimal natural recruitment, or low cultch availability, direct setting of larvae in the field may be a viable alternative to remote setting.","3/21/16","3/25/19 20:55","3/25/19 20:55",NA,"97-112",NA,"","546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000374240800008",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","3IKW3J3H","journalArticle",2016,"Housego, Rachel M.; Rosman, Johanna H.","A Model for Understanding the Effects of Sediment Dynamics on Oyster Reef Development","Estuaries and Coasts","","1559-2723","10.1007/s12237-015-9998-3",NA,"Previous field studies have demonstrated that sedimentation is an important factor that can limit oyster reef growth and restoration success. High relief reefs are more productive and resilient than low relief reefs, in part, because increasing reef height reduces sedimentation and enhances oyster growth. In this study, we investigated the relationship between initial reef height and reef development using a simple model. The model contains three coupled differential equations that describe changes in oyster volume, shell volume, and sediment volume per unit area of reef with time. The model was used to investigate how parameters such as flow speed, sediment grain size, and food concentration affect reef survival and final reef height. Whether or not a reef survives depends primarily on the shape of the sediment concentration profile relative to the initial reef height. Over a long time period, three different steady-state reef heights are possible, depending on the environmental parameters and initial reef height: (1) If growth outpaces sedimentation, the reef achieves the maximum possible height, which is independent of sedimentation parameters; (2) if deposition outpaces growth and the shear stress does not exceed the critical shear stress, the reef is buried in sediment and dies; and (3) if deposition outpaces growth and the shear stress exceeds the critical shear stress, a reduced steady-state height is achieved that depends on both growth and sedimentation parameters. The model can be used to assess the ways in which measurable environmental parameters affect reef restoration success.","2016-03","3/25/19 20:55","3/25/19 20:55",NA,"495-509",NA,"2","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000369527900014",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
